id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
98064,98375,189410,7641,,14    Vul,,19.986261,23.101281,49.1159,-70.78,3.07,-38.0,5.680,2.224,F0,0.345,22.447682,-39.205529,19.270867,-0.00003253,0.00002290,-0.00001458,5.232391024427673,0.40319341823306626,-0.00000034315112309722217,0.000000014883779,,14,Vul,1,98064,,11.230523475410829,,,
98072,98383,189684,7646,,,,19.989006,45.772541,138.8889,11.54,-16.72,6.0,5.920,0.207,A5III,0.185,48.196463,-84.036343,99.524548,0.00001288,-0.00000685,-0.00000346,5.233109534540614,0.7988815457175887,0.00000005594749873611111,-0.000000081060847,,,Cyg,1,98072,,71.97803728026993,,,
98101,98412,189103,7623,,The1Sgr,,19.995605,-35.276305,158.9825,6.02,-25.15,1.0,4.370,-1.637,B2.5IV,-0.150,64.765423,-112.475668,-91.815589,-0.00000115,0.00001129,-0.00001641,5.234837127375606,-0.6156876768931,0.000000029185783569444442,-0.00000012193064,The-1,,Sgr,1,98101,,393.3688806732022,,,
98105,98416,189340,7637,Gl 773.3,,,19.996485,-9.958238,22.2025,-246.73,-392.36,30.2,5.870,4.138,F8V,0.598,10.916697,-18.948529,-3.839532,-0.00001147,-0.00003329,-0.00004693,5.235067485418052,-0.17380403538087377,-0.000001196180794034722,-0.000001902214957,,,Aql,1,98105,,1.9266374595240803,,,
98110,98421,189118,7624,,The2Sgr,,19.997595,-34.697799,48.4966,108.71,-69.13,-18.0,5.300,1.871,A4/A5IV,0.170,19.914352,-34.542791,-27.606498,0.00000996,0.00003389,-0.00000288,5.235358222608331,-0.6055908355773487,0.0000005270409521319443,-0.000000335151697,The-2,,Sgr,1,98110,,15.545331940607856,,,
98114,98425,189687,7647,,25    Cyg,,19.998665,37.042885,404.8583,0.41,-0.24,-4.0,5.150,-2.887,B3IV,-0.133,161.478069,-279.914043,243.891730,-0.00000079,0.00000298,-0.00000284,5.235638345392691,0.6465203138189201,0.0000000019877360902777778,-0.000000001163552,,25,Cyg,1,98114,,1243.9416235583083,V1746,5.164,5.134
98127,98438,189577,7645,,13    Sge,,20.000919,17.516511,312.5000,1.73,-12.22,-17.0,5.330,-2.144,M4IIIa,1.576,149.066742,-258.047777,94.056399,-0.00000324,0.00001084,-0.00002289,5.236228338388671,0.30572079061297874,0.000000008387276673611112,-0.000000059244231,,13,Sge,1,98127,,627.4801619978521,VZ,5.465,5.255
98150,98461,189195,7629,,,,20.004425,-37.701719,107.7586,19.54,-1.15,23.0,5.950,0.788,G8/K0III,0.989,42.715186,-73.787298,-65.899982,0.00001797,-0.00001068,-0.00001486,5.2371462079101905,-0.6580191377843737,0.00000009473259318055554,-0.000000005575357,,,Sgr,1,98150,,42.150234972104414,,,
98159,98470,189245,7631,Gl 773.4,,,20.005621,-33.703452,21.2495,130.79,-289.30,-8.2,5.650,4.013,F7V,0.498,8.861455,-15.296423,-11.791191,-0.00000013,0.00002710,-0.00002014,5.237459288268362,-0.5882362034522988,0.0000006340878127986111,-0.000001402565977,,,Sgr,1,98159,,2.1617227843354705,,,
98167,98478,188584,7603,,Mu 1Pav,,20.006418,-66.949360,73.2601,-3.67,-194.28,29.0,5.750,1.426,K0IV,1.033,14.384060,-24.817545,-67.411190,-0.00002714,0.00004423,-0.00005431,5.2376679453142065,-1.1684867615901575,-0.00000001779266207638889,-0.000000941896018,Mu-1,,Pav,1,98167,,23.42070694793825,,,
98184,98495,188228,7590,,Eps Pav,,20.009845,-72.910504,32.2165,80.54,-131.34,-2.0,3.970,1.430,A0V,-0.032,4.754832,-8.186656,-30.794025,0.00000073,0.00002379,-0.00000407,5.23856504160321,-1.2725283466000201,0.0000003904689383194445,-0.000000636754288,Eps,,Pav,1,98184,,23.334580622810034,,,
98201,98512,189198,7630,,,,20.013424,-45.112918,81.3670,3.39,5.82,3.0,5.800,1.248,A8III,0.295,28.885426,-49.627421,-57.648455,0.00000306,-0.00000260,-0.00000055,5.239502086807858,-0.787368959108635,0.000000016435183770833334,0.000000028216156,,,Sgr,1,98201,,27.59306855817509,,,
98215,98526,189695,7648,,,,20.016383,8.557735,212.3142,11.14,-13.96,-40.0,5.900,-0.735,K5III,1.529,105.753876,-181.370153,31.593559,-0.00000939,0.00003888,-0.00002030,5.240276718572135,0.14936064980009625,0.00000005400824401388889,-0.000000067679989,,,Aql,1,98215,,171.39573075084252,,,
98232,98543,189849,7653,,15    Vul,,20.018346,27.753573,72.4638,57.99,3.76,-21.0,4.660,0.359,A4III,0.184,32.330025,-55.381221,33.744109,0.00000770,0.00002722,-0.00000883,5.240790600005217,0.48439122850369754,0.0000002811434533541667,0.000000018228994,,15,Vul,1,98232,,62.57487633544405,NT,4.666,4.656
98260,98571,190147,7660,,26    Cyg,,20.022655,50.104695,133.1558,16.31,6.14,1.0,5.060,-0.562,K1II-III,1.122,43.140137,-73.707772,102.159495,0.00000788,0.00000738,0.00000333,5.2419188128897245,0.8744918954661413,0.00000007907311129861109,0.000000029767559,,26,Cyg,1,98260,,146.15039720061645,,,
98272,98583,190544,7676,,64    Dra,,20.024594,64.820974,180.1802,10.01,-12.45,-34.0,5.220,-1.059,M1III,1.598,38.755273,-66.138887,163.059717,0.00000504,0.00000869,-0.00003610,5.242426381636182,1.1313394238560988,0.000000048529849423611116,-0.000000060359303,,64,Dra,1,98272,,230.99362801731854,,,
98297,98609,189944,7656,,,,20.029086,24.800423,331.1258,6.72,-0.78,-15.0,5.880,-1.720,B4V,-0.134,152.271576,-259.164329,138.893571,0.00000251,0.00001702,-0.00000757,5.2436025190704445,0.43284904391147255,0.000000032579479333333326,-0.000000003781546,,,Vul,1,98297,,424.619563946313,,,
98298,98608,189124,7625,,,,20.029093,-59.375893,145.7726,19.73,-26.89,-10.0,4.950,-0.868,M6III,1.356,37.617287,-64.023795,-125.441295,0.00000110,0.00002565,-0.00000088,5.243604201970218,-1.0363048347059827,0.00000009565373917361111,-0.000000130366398,,,Pav,1,98298,,193.73139245819553,NU,5.137,4.857
98313,98624,188887,7612,,Mu 2Pav,,20.031230,-66.943966,72.4638,38.48,-71.53,42.0,5.320,1.019,K2IVCN...,1.218,14.390140,-24.460266,-66.675903,0.00000846,0.00001228,-0.00004936,5.244163635367662,-1.1683926203882187,0.0000001865563042777778,-0.000000346787225,Mu-2,,Pav,1,98313,,34.07218616593573,,,
98321,98633,189741,7649,,63    Sgr,,20.032944,-13.637217,90.9918,38.87,10.41,-42.0,5.690,0.895,A1IV,0.079,44.871934,-76.195159,-21.453358,-0.00000586,0.00004374,0.00001459,5.24461257591193,-0.23801433839534,0.0000001884470776319444,0.000000050469104,,63,Sgr,1,98321,,38.194427084004644,,,
98324,98636,190004,7657,,16    Vul,,20.033730,24.938043,67.9810,89.69,69.73,-37.0,5.230,1.068,F2III,0.374,31.291433,-53.109667,28.663232,0.00000313,0.00005292,0.00000488,5.244818122757164,0.4352509610300662,0.0000004348293900902777,0.000000338060579,,16,Vul,1,98324,,32.568668220166984,,,
98375,98688,189763,7650,,62    Sgr,,20.044299,-27.709845,137.5516,32.28,14.35,10.0,4.430,-1.262,M4III,1.640,62.107193,-104.748215,-63.960733,0.00002540,-0.00000064,0.00000372,5.247585323356241,-0.48362802625582374,0.00000015649785608333336,0.000000069570763,,62,Sgr,1,98375,,278.48384078050054,V3872,4.499,4.349
98389,98702,190940,7685,,67Rho Dra,,20.046960,67.873565,131.4060,16.43,47.80,-9.0,4.510,-1.083,K3III,1.313,25.272265,-42.555784,121.728524,-0.00000717,0.00003258,0.00000294,5.248281906980267,1.1846171807332162,0.00000007965488771527777,0.000000231740939,Rho,67,Dra,1,98389,,236.15655239177184,,,
98425,98738,190211,7662,,,,20.054555,18.500993,248.1390,11.41,-19.67,9.0,5.990,-0.983,K3Iab:,1.420,120.555927,-202.087410,78.739763,0.00002011,-0.00000691,-0.00001952,5.2502703170258584,0.32290323857506253,0.00000005531724095138889,-0.00000009536285,,,Sge,1,98425,,215.37733556621748,,,
98441,98754,190229,7664,,,,20.058338,16.031255,195.6947,5.05,-7.73,-22.0,5.730,-0.728,B9MNp...,-0.095,96.518740,-161.430451,54.043322,-0.00000595,0.00001928,-0.00001326,5.251260518227045,0.2797981750841512,0.000000024483090868055554,-0.000000037476097,,,Aql,1,98441,,170.29425618775483,,,
98448,98761,189831,7652,,,,20.059291,-37.940699,112.3596,64.71,-85.44,-38.0,4.770,-0.483,K4III,1.417,45.491792,-76.043130,-69.083591,-0.00000018,0.00006895,-0.00001281,5.251510206075661,-0.6621901114670701,0.00000031372293268749993,-0.000000414224808,,,Sgr,1,98448,,135.89391171008015,,,
98454,98767,190360,7670,Gl 777A,,,20.060373,29.896805,15.8579,683.32,-524.06,-45.9,5.730,4.729,G6IV+...,0.749,7.060984,-11.795308,7.903998,0.00003448,0.00004467,-0.00005832,5.251793474252367,0.5217976917474775,0.0000033128288419722225,-0.000002540714574,,,Cyg,1,98454,Gl 777,1.117892390711744,,,
98504,98819,190406,7672,Gl 779,15    Sge,,20.068399,17.070173,17.7683,-394.07,-406.42,4.8,5.800,4.552,G1V,0.600,8.754808,-14.555518,5.215768,-0.00002137,-0.00003032,-0.00003202,5.253894481078879,0.2979307261771,-0.0000019105052709652775,-0.00000197037976,,15,Sge,1,98504,,1.3158306550959187,,,
98508,98823,190327,7669,,63Tau Aql,,20.068976,7.277966,141.6431,14.24,12.97,-28.0,5.510,-0.246,K0III,1.063,72.436519,-120.389654,17.943762,-0.00000685,0.00003035,0.00000521,5.254045733077846,0.1270244652029225,0.00000006903746811111112,0.000000062880334,Tau,63,Aql,1,98508,,109.24460532267929,,,
98527,98842,190056,7659,,,,20.072108,-32.056296,89.1266,43.01,-10.78,-12.0,4.990,0.240,K1III/IV,1.208,38.996702,-64.692445,-47.304087,0.00000927,0.00002062,0.00000257,5.254865524535685,-0.5594879033004975,0.00000020851836400694444,-0.000000052262914,,,Sgr,1,98527,,69.82324040771711,,,
98529,98844,190299,7667,,62    Aql,,20.073098,-0.709309,127.8772,-2.21,-118.27,0.2,5.670,0.136,K4III,1.301,66.041021,-109.492723,-1.583049,-0.00000154,-0.00000011,-0.00007331,5.255124685249155,-0.01237977015496625,-0.000000010714382340277778,-0.000000573389139,,62,Aql,1,98529,,76.84223711000263,,,
98548,98863,190603,7678,,,,20.076715,32.218598,100000.0000,-2.80,-11.12,21.0,5.620,-14.380,B1.5Ia comp,0.760,43763.881426,-72403.202607,53315.091414,0.00033447,-0.00317733,-0.00454916,5.256071767220648,0.5623206082762913,-0.000000013574783055555555,-0.000000053911281,,,Cyg,1,98548,,49203953.56814511,V1768,5.651,5.591
98604,98920,190608,7679,,16Eta Sge,,20.085970,19.991071,49.1642,30.61,79.65,-40.0,5.090,1.632,K2III,1.058,23.995376,-39.481671,16.807824,-0.00001710,0.00004219,0.00000385,5.258494676512841,0.34891000284834,0.00000014840146761805557,0.000000386154096,Eta,16,Sge,1,98604,,19.37313924581955,,,
98646,98962,191277,7701,,66    Dra,,20.092444,61.995420,52.6870,123.82,70.60,6.0,5.400,1.791,K3III,1.191,12.884356,-21.118740,46.517929,0.00002021,0.00002760,0.00001388,5.260189456592618,1.0820241949365075,0.0000006002962992638889,0.000000342278458,,66,Dra,1,98646,,16.73400906839313,,,
98710,99026,191195,7697,,,,20.103823,53.165688,36.5631,212.85,255.21,-41.0,5.810,2.995,F5V,0.445,11.471703,-18.677878,29.263806,0.00000004,0.00007202,-0.00000644,5.263168560351792,0.9279162993136976,0.0000010319259190625,0.000001237292994,,,Cyg,1,98710,,5.520774392807572,,,
98715,99031,191026,7689,,27    Cyg,,20.106055,35.972468,23.9464,-224.43,-440.57,-33.0,5.380,3.484,K0IV,0.850,10.151940,-16.507748,14.065856,-0.00002076,-0.00001597,-0.00006122,5.263752913410746,0.62783800749322,-0.0000010880673432708335,-0.000002135943632,,27,Cyg,1,98715,,3.518843888209582,V2008,5.401,5.361
98764,99080,190993,7688,,17    Vul,,20.114835,23.614425,154.5595,15.18,0.45,-5.0,5.080,-0.865,B3V,-0.162,74.463063,-120.459994,61.913385,0.00000714,0.00001008,-0.00000174,5.266051533953771,0.4121494690895337,0.00000007359471670833333,0.000000002181661,,17,Vul,1,98764,,193.19683170169242,,,
98804,99120,190421,7673,,Xi  Tel,,20.123100,-52.880793,331.1258,-12.72,6.88,36.0,4.930,-2.670,M1II,1.591,105.437453,-169.745550,-264.033901,-0.00000097,-0.00003713,-0.00002269,5.268215337402374,-0.9229439471421662,-0.00000006166830016666667,0.000000033355181,Xi,,Tel,1,98804,,1018.5913880541169,,,
98855,99171,191067,7690,,64    Aql,,20.133840,-0.678185,46.9484,116.60,-67.94,-4.0,5.970,2.612,K1IV,1.023,24.882377,-39.808383,-0.555695,0.00002024,0.00001769,-0.00001541,5.271026904311576,-0.0118365670961225,0.0000005652927515277777,-0.000000329382414,,64,Aql,1,98855,,7.855973322609894,,,
98924,99240,190248,7665,Gl 780,Del Pav,,20.145157,-66.182068,6.1084,1210.29,-1130.34,-21.7,3.550,4.620,G5IV-Vvar,0.751,1.313772,-2.087713,-5.587991,0.00000926,0.00005259,0.00000678,5.273989828950576,-1.155094997375865,0.000005867651494395833,-0.000005480042956,Del,,Pav,1,98924,,1.23594743344451,,,
98939,99255,192907,7750,,1Kap Cep,,20.148145,77.711419,96.5251,11.11,23.72,-23.0,4.380,-0.543,B9III,-0.046,10.954137,-17.379882,94.313317,-0.00000405,0.00001618,-0.00002062,5.274772082299499,1.3563201332307937,0.00000005386279990972222,0.000000114997805,Kap,1,Cep,1,98939,,143.6150652907477,,,
98986,99303,191610,7708,,28    Cyg,,20.157116,36.839621,317.4603,3.15,12.96,-14.0,4.930,-2.578,B2.5V,-0.139,135.974862,-214.620058,190.341877,-0.00000844,0.00002238,0.00000738,5.277120692626771,0.6429726897787138,0.0000000152716309375,0.000000062831853,,28,Cyg,1,98986,,935.8365435835292,V1624,4.966,4.866
99087,99404,191747,7711,,18    Vul,,20.175982,26.904169,129.8701,18.29,12.92,-12.0,5.510,-0.058,A3III,0.087,62.464561,-97.524032,58.766119,0.00000181,0.00001853,0.00000170,5.282059750883694,0.4695663260818612,0.00000008867242217361113,0.000000062637927,,18,Vul,1,99087,,91.87556016660622,,,
99143,99461,191408,7703,Gl 783A,,,20.186632,-36.101212,6.0150,456.89,-1574.91,-129.8,5.320,6.424,K2V,0.868,2.632166,-4.084363,-3.543434,-0.00006156,0.00012012,0.00004110,5.28484785982072,-0.63008501456744,0.0000022150652250902778,-0.000007635379136,,,Sgr,1,99143,Gl 783,0.23463889244641298,,,
99156,99473,191692,7710,,65The Aql,,20.188413,-0.821461,87.7963,35.48,6.05,-27.0,3.240,-1.477,B9.5III,-0.066,47.588681,-73.769106,-1.258706,-0.00000226,0.00003136,0.00000297,5.285314060104072,-0.01433719835176375,0.0000001720118938611111,0.000000029331227,The,65,Aql,1,99156,,339.46890538007864,,,
99182,99500,192455,7727,,68    Dra,,20.193007,62.078542,48.3559,137.31,80.09,-15.0,5.700,2.278,F5V,0.530,12.297658,-19.012573,42.726686,0.00001412,0.00003744,-0.00000476,5.286516797854567,1.083474954513665,0.0000006656976647708334,0.000000388287276,,68,Dra,1,99182,,10.68562674599961,,,
99200,99518,192004,7718,,19    Vul,,20.196660,26.808990,432.9004,1.41,-10.37,-23.0,5.510,-2.672,K3II-III,1.397,210.148694,-324.221003,195.245603,-0.00000360,0.00001099,-0.00003003,5.287473101813888,0.4679051510921925,0.000000006835872895833334,-0.000000050275178,,19,Vul,1,99200,,1020.4694319422,,,
99213,99531,192044,7719,,20    Vul,,20.200195,26.478806,246.9136,4.48,-10.08,-22.0,5.910,-1.053,B7Ve...,-0.107,120.381231,-185.350141,110.090477,-0.00000354,0.00001530,-0.00002083,5.288398619046963,0.46214235539433374,0.00000002171965288888889,-0.000000048869219,,20,Vul,1,99213,,229.72063071583523,,,
99254,99572,191862,7715,NN 4139,2Xi 2Cap,,20.207186,-12.617497,27.7008,193.25,-195.60,22.6,5.840,3.628,F5V,0.476,14.765323,-22.643225,-6.051042,0.00003092,0.00000009,-0.00003068,5.29022880089633,-0.22021687458614123,0.0000009369024376736112,-0.000000948295559,Xi-2,2,Cap,1,99254,,3.0817684166115114,,,
99312,99631,192107,7720,,66    Aql,,20.220523,-1.009339,216.9197,24.87,-30.06,-28.0,5.440,-1.241,K5III,1.430,119.100055,-181.258444,-3.821119,0.00000583,0.00003876,-0.00003110,5.29372047001517,-0.01761629318118,0.00000012057316235416667,-0.000000145734992,,66,Aql,1,99312,,273.1492422089182,,,
99320,99639,192514,7730,,30    Cyg,,20.221680,46.815675,187.2659,13.39,1.93,-26.0,4.800,-1.562,A5IIIn,0.100,70.407065,-107.081758,136.545862,-0.00000054,0.00002295,-0.00001819,5.294023569019829,0.81708766987291,0.0000000649165518263889,0.000000009356904,,30,Cyg,1,99320,,367.11319968796414,,,
99336,99655,192696,7740,,33    Cyg,,20.223288,56.567722,48.8281,60.85,82.26,-18.0,4.280,0.837,A3IV-Vn,0.114,14.789098,-22.471970,40.748751,-0.00000248,0.00002996,-0.00000464,5.294444398329841,0.9872930005676637,0.0000002950091246180556,0.000000398807733,,33,Cyg,1,99336,,40.29025350832952,,,
99344,99663,192781,7742,,,,20.224331,60.640569,177.9359,39.03,55.82,-1.0,5.810,-0.441,K5III,1.476,47.979309,-72.861072,155.082016,0.00000476,0.00005398,0.00002272,5.294717495699321,1.0583775849512151,0.00000018922277952083333,0.000000270622996,,,Cep,1,99344,,130.73744701631327,,,
99356,99675,192577,7735,,31    Cyg,,20.227196,46.741329,271.0027,4.20,1.87,-8.0,3.800,-3.365,K2II+...,1.270,102.254717,-155.030652,197.362343,0.00000053,0.00000921,-0.00000427,5.295467486169028,0.8157900813276312,0.000000020362174583333336,0.000000009066015,,31,Cyg,1,99356,,1931.9683170169242,V695,3.908,3.788
99419,99738,192518,7731,,21    Vul,,20.237369,28.694817,91.1577,12.18,-19.01,7.0,5.190,0.391,A7IVn,0.191,44.204767,-66.633044,43.768867,0.00001019,-0.00000562,-0.00000393,5.2981307906901804,0.50081903957305,0.000000059050306291666664,-0.00000009216308,,21,Vul,1,99419,,60.75751461057411,NU,5.198,5.178
99423,99742,192425,7724,,67Rho Aql,,20.237949,15.197609,45.9770,55.69,57.98,-23.0,4.940,1.627,A2V,0.072,24.533517,-36.968946,12.052766,-0.00000408,0.00002860,0.00000630,5.298282773436464,0.26524830758099627,0.0000002699927387013889,0.000000281094971,Rho,67,Aql,1,99423,,19.462561593612413,,,
99428,99747,191829,7714,,,,20.238617,-52.445770,210.0840,20.80,-52.67,14.0,5.650,-0.962,K4III,1.497,70.822556,-106.680190,-166.549819,-0.00000104,0.00003987,-0.00004405,5.298457429360899,-0.9153513593244438,0.00000010084124555555554,-0.000000255351365,,,Tel,1,99428,,211.25159662408515,,,
99451,99770,192640,7736,,29    Cyg,,20.242229,36.806302,42.6985,69.22,68.67,-17.0,4.930,1.778,A2V,0.151,18.935480,-28.464099,25.581078,-0.00000050,0.00002662,0.00000096,5.299403039395259,0.6423911590635975,0.00000033558802968055556,0.000000332921554,,29,Cyg,1,99451,,16.93557708691518,V1644,4.947,4.917
99505,99824,192685,7739,,,,20.254415,25.591957,303.9514,6.90,-5.02,-7.0,4.790,-2.624,B3V,-0.181,152.562751,-227.755924,131.294561,0.00000663,0.00000837,-0.00000976,5.302593510706259,0.4466639110455975,0.00000003345214395833334,-0.000000024337646,,,Vul,1,99505,,976.3375665826426,QR,4.818,4.748
99507,99825,192310,7722,Gl 785,,,20.254806,-27.032977,8.9111,1241.35,-181.46,-54.4,5.730,5.980,K3V,0.878,4.417951,-6.593863,-4.049903,0.00001499,0.00007398,0.00001830,5.302695836552957,-0.47181445075041,0.000006018234623576388,-0.000000879742904,,,Cap,1,99507,,0.3531831697919567,,,
99523,99841,192787,7743,,,,20.256604,33.729084,97.4659,-31.88,-117.82,-10.0,5.700,0.756,K0III,0.926,45.150746,-67.320668,54.119515,-0.00000003,-0.00002700,-0.00005198,5.303166402612238,0.5886835649345675,-0.0000001545586013611111,-0.000000571207478,,,Cyg,1,99523,,43.41102097073453,,,
99529,99848,192909,7751,,32    Cyg,,20.257867,47.714208,324.6753,3.88,1.20,-14.0,3.960,-3.597,K3Ib-II comp,1.451,121.738655,-181.384936,240.194033,-0.00000108,0.00001256,-0.00000932,5.303497121594245,0.832770031905435,0.000000018810770805555555,0.000000005817764,,32,Cyg,1,99529,,2392.2138475120555,V1488,3.985,3.935
99534,99853,192713,7741,,22    Vul,,20.258400,23.508906,588.2353,2.66,-6.89,-23.0,5.180,-3.668,G2Ib SB,1.016,300.665939,-447.843311,234.642041,-0.00000136,0.00001563,-0.00002740,5.303636622840384,0.41030780671795747,0.00000001289604390277778,-0.000000033403662,,22,Vul,1,99534,,2553.877135779325,QS,5.189,5.169
99554,99874,192806,7744,,23    Vul,,20.262816,27.814242,103.8422,-34.37,5.77,3.0,4.500,-0.582,K3III,1.258,51.282167,-76.194551,48.453459,-0.00001360,-0.00001079,0.00000400,5.304792798983458,0.48545010977030373,-0.00000016663046200694444,0.000000027973749,,23,Vul,1,99554,,148.86753594923644,,,
99569,99889,192985,7756,,,,20.266837,45.579525,34.2583,9.25,-54.94,-40.0,5.870,3.196,F5V:,0.447,13.409088,-19.877874,24.467797,-0.00001109,0.00001919,-0.00003560,5.305845462396073,0.795512783379435,0.000000044845265451388884,-0.000000266356636,,,Cyg,1,99569,,4.587752705471356,,,
99631,99951,192944,7753,,24    Vul,,20.279746,24.671102,134.2282,14.41,-16.71,15.0,5.300,-0.339,G8III,0.951,68.553870,-100.888385,56.028088,0.00001814,-0.00001001,-0.00000348,5.309225035289449,0.4305919531417975,0.00000006986165136805556,-0.000000081012366,,24,Vul,1,99631,,119.01453387038552,,,
99648,99968,193092,7759,,,,20.282024,40.365075,483.0918,2.01,-1.89,-20.0,5.270,-3.150,K5II,1.650,207.054915,-304.325105,312.876984,-0.00000326,0.00001316,-0.00001662,5.309821370266606,0.7045034608239426,0.000000009744754979166664,-0.000000009162978,,,Cyg,1,99648,,1584.893192461114,,,
99696,100017,193664,7783,Gl 788,,,20.291918,66.853687,17.5685,468.52,296.81,-4.6,5.910,4.686,G3V,0.602,3.899623,-5.699410,16.154269,0.00001876,0.00004324,0.00000561,5.312411776179241,1.1668169580354937,0.000002271449056138889,0.000001438975485,,,Dra,1,99696,,1.163054323328467,,,
99706,100027,192876,7747,,5Alp1Cap,,20.294130,-12.508212,174.5201,22.24,0.75,-26.0,4.300,-1.909,G3Ib,0.928,96.287073,-140.560798,-37.797433,0.00000093,0.00003194,0.00000638,5.312990880447423,-0.2183094861841075,0.00000010782256255555555,0.000000003636102,Alp-1,5,Cap,1,99706,,505.3589947531675,,,
99723,100044,193237,7763,,34    Cyg,,20.296445,38.032930,100000.0000,-3.53,-6.88,-9.0,4.770,-15.230,B2pe,0.377,44552.936147,-64954.352047,61611.427632,-0.00025296,-0.00265653,-0.00263269,5.313596894253174,0.6637998581421662,-0.00000001711392292361111,-0.000000033355181,,34,Cyg,1,99723,,107646521.3629835,P,4.868,4.688
99741,100062,192879,7748,,4    Cap,,20.300388,-21.809960,96.9932,35.39,-24.74,-18.0,5.860,0.926,G8III,1.002,51.012649,-74.207708,-36.035750,0.00000158,0.00002707,-0.00000396,5.314629077286164,-0.38065561550041005,0.00000017157556154861109,-0.000000119942904,,4,Cap,1,99741,,37.11931900441403,,,
99743,100064,192947,7754,,6Alp2Cap,,20.300904,-12.544852,32.4465,61.78,2.85,0.7,3.580,1.024,G6/G8III,0.883,17.945333,-26.097385,-7.047505,0.00000846,0.00000485,0.00000028,5.314764237781554,-0.21894896809959627,0.00000029951789184722226,0.000000013817189,Alp-2,6,Cap,1,99743,,33.91563869058218,,,
99748,100069,193322,7767,,,,20.301941,40.732082,595.2381,-2.51,-6.53,-7.0,5.830,-3.043,O9V,0.073,255.668092,-371.594696,388.406398,-0.00000207,-0.00000977,-0.00001895,5.315035787522795,0.7109089459895863,-0.000000012168823381944443,-0.000000031658333,,,Cyg,1,99748,,1436.1506529074773,,,
99775,100097,193592,7781,,,,20.306876,55.397095,90.4977,-7.58,-31.19,1.0,5.760,0.977,A2Vs,0.118,29.185124,-42.301308,74.489349,0.00000399,-0.00001164,-0.00000693,5.316327698447327,0.9668616968828725,-0.000000036748876986111106,-0.000000151213386,,,Cyg,1,99775,,35.41604004264617,,,
99786,100108,193369,7769,,36    Cyg,,20.307958,36.999803,62.5000,40.35,20.06,-8.0,5.580,1.601,A2V,0.056,28.357710,-41.077083,37.613224,0.00000427,0.00001533,-0.00000007,5.316611014695301,0.6457683779692099,0.00000019562232010416668,0.000000097253624,,36,Cyg,1,99786,,19.934254564980925,,,
99799,100122,193370,7770,,35    Cyg,,20.310853,34.982775,970.8738,0.10,-3.81,-14.0,5.140,-4.796,F5Ib,0.660,452.414587,-654.277083,556.631146,-0.00000044,0.00000146,-0.00002290,5.3173688082421195,0.6105646053752412,0.0000000004848136805555557,-0.000000018471401,,35,Cyg,1,99799,,7217.719496687,,,
99873,100195,193150,7761,,7Sig Cap,,20.323223,-19.118533,343.6426,7.96,-10.90,-11.0,5.280,-2.401,K2III,1.394,185.528896,-266.461007,-112.551009,0.00000141,0.00002118,-0.00001347,5.320607411672729,-0.3336813533910462,0.000000038591168972222225,-0.000000052844691,Sig,7,Cap,1,99873,,795.0601750844196,,,
99898,100221,193964,7792,,71    Dra,,20.326863,62.257472,115.8749,16.74,24.16,-19.0,5.710,0.390,B9V,-0.043,30.863621,-44.237037,102.554739,-0.00000434,0.00002265,-0.00001088,5.321560328130839,1.0865978728961185,0.00000008115781012499999,0.000000117130985,,71,Dra,1,99898,,60.81350012787179,DE,5.725,5.705
99932,100256,193472,7774,,,,20.333386,13.548091,80.3213,-2.65,-4.03,-8.0,5.960,1.436,A5m,0.299,44.789275,-63.963837,18.816167,-0.00000520,0.00000562,-0.00000344,5.323268002583828,0.23645880004257874,-0.000000012847562534722223,-0.000000019537991,,,Del,1,99932,,23.20598461598921,,,
99937,100261,194258,7804,,,,20.334998,68.880317,205.3388,18.02,26.44,-43.0,5.590,-0.972,M5III,1.472,42.463685,-60.588023,191.545795,-0.00000850,0.00004338,-0.00003154,5.323690122429971,1.202188327616449,0.00000008736342523611111,0.000000128184737,,,Dra,1,99937,,213.2062835811655,AC,5.712,5.502
99952,100276,193579,7780,,,,20.339279,17.792928,167.2241,16.32,-30.88,-33.0,5.820,-0.296,K5III,1.500,91.530645,-130.287161,51.099878,-0.00000325,0.00002764,-0.00003415,5.324810905313936,0.31054516903344,0.00000007912159266666668,-0.000000149710464,,,Sge,1,99952,,114.39314495393073,,,
99985,100310,193432,7773,,8Nu  Cap,,20.344393,-12.759080,77.6398,15.71,-14.63,-2.0,4.770,0.320,B9IV,-0.047,43.612148,-61.902343,-17.146901,0.00000298,0.00000603,-0.00000492,5.326149706437006,-0.22268794762210875,0.00000007616422921527778,-0.000000070928241,Nu,8,Cap,1,99985,,64.86344335482381,,,
100020,100345,193495,7776,,9Bet Cap,,20.350187,-14.781367,100.2004,48.42,14.00,-19.0,3.050,-1.954,A5:n,0.790,55.920163,-79.116953,-25.564218,0.00000936,0.00002750,0.00001153,5.327666598034361,-0.2579835241032437,0.00000023474678412500003,0.000000067873915,Bet,9,Cap,1,100020,,526.744488331906,,,
